,Pairs,source,target,Reaction,RPAIR_main
46398,C00154_C00996,C00154,C00996,R11012,2
46399,C00001_C00154,C00154,C00001,R11012,2
46400,C00999_C20997,C00999,C20997,R11012,2
46401,C00996_C00999,C00999,C00996,R11012,2
46402,C00001_C00999,C00999,C00001,R11012,2
46403,C00007_C20997,C00007,C20997,R11012,2
46404,C00007_C00996,C00007,C00996,R11012,2
46405,C00001_C00007,C00007,C00001,R11012,0
46406,C00080_C20997,C00080,C20997,R11012,2
46407,C00080_C00996,C00080,C00996,R11012,2
46408,C00001_C00080,C00080,C00001,R11012,2
46409,C05575_C20995,C05575,C20995,R11013,2
46410,C00001_C05575,C05575,C00001,R11013,2
46411,C00669_C20995,C00669,C20995,R11013,2
46412,C00001_C00669,C00669,C00001,R11013,2
46413,C00007_C20995,C00007,C20995,R11013,2
46414,C00001_C00007,C00007,C00001,R11013,0
46415,C05575_C20994,C05575,C20994,R11014,2
46416,C00001_C05575,C05575,C00001,R11014,2
46417,C00097_C20994,C00097,C20994,R11014,2
46418,C00001_C00097,C00097,C00001,R11014,0
46419,C00007_C20994,C00007,C20994,R11014,2
46420,C00001_C00007,C00007,C00001,R11014,0
46421,C00135_C20993,C00135,C20993,R11015,2
46422,C00001_C00135,C00135,C00001,R11015,0
46423,C00097_C20993,C00097,C20993,R11015,2
46424,C00001_C00097,C00097,C00001,R11015,0
46425,C00007_C20993,C00007,C20993,R11015,2
46426,C00001_C00007,C00007,C00001,R11015,0
46427,C00792_C21026,C00792,C21026,R11016,2
46428,C00030_C00792,C00792,C00030,R11016,2
46429,C00028_C21026,C00028,C21026,R11016,2
46430,C00028_C00030,C00028,C00030,R11016,2
46431,C03771_C21026,C21026,C03771,R11017,2
46432,C00014_C21026,C21026,C00014,R11017,2
46433,C00001_C03771,C00001,C03771,R11017,0
46434,C00001_C00014,C00001,C00014,R11017,2
46435,C00792_C03771,C00792,C03771,R11018,2
46436,C00014_C00792,C00792,C00014,R11018,2
46437,C00030_C00792,C00792,C00030,R11018,2
46438,C00028_C03771,C00028,C03771,R11018,2
46439,C00014_C00028,C00028,C00014,R11018,2
46440,C00028_C00030,C00028,C00030,R11018,2
46441,C00001_C03771,C00001,C03771,R11018,0
46442,C00001_C00014,C00001,C00014,R11018,2
46443,C00001_C00030,C00001,C00030,R11018,2
46444,C21007_C21008,C21007,C21008,R11019,2
46445,C00005_C21007,C21007,C00005,R11019,2
46446,C00080_C21007,C21007,C00080,R11019,2
46447,C00006_C21008,C00006,C21008,R11019,2
46448,C00005_C00006,C00006,C00005,R11019,1
46449,C00006_C00080,C00006,C00080,R11019,2
46450,C00019_C00021,C00019,C00021,R11020,1
46451,C00019_C11460,C00019,C11460,R11020,0
46452,C00021_C11926,C11926,C00021,R11020,2
46453,C11460_C11926,C11926,C11460,R11020,2
46454,C20994_C20995,C20995,C20994,R11021,1
46455,C00025_C20995,C20995,C00025,R11021,1
46456,C00001_C20994,C00001,C20994,R11021,2
46457,C00001_C00025,C00001,C00025,R11021,0
46458,C03824_C10164,C03824,C10164,R11022,1
46459,C00001_C03824,C03824,C00001,R11022,0
46460,C05570_C20994,C20994,C05570,R11023,2
46461,C00022_C20994,C20994,C00022,R11023,2
46462,C00014_C20994,C20994,C00014,R11023,2
46463,C00028_C20994,C20994,C00028,R11023,2
46464,C00030_C05570,C00030,C05570,R11023,2
46465,C00022_C00030,C00030,C00022,R11023,2
46466,C00014_C00030,C00030,C00014,R11023,2
46467,C00028_C00030,C00030,C00028,R11023,2
46468,C02713_C21027,C02713,C21027,R11024,1
46469,C00008_C02713,C02713,C00008,R11024,2
46470,C00002_C21027,C00002,C21027,R11024,0
46471,C00002_C00008,C00002,C00008,R11024,1
46472,C01050_C21027,C21027,C01050,R11025,1
46473,C00013_C21027,C21027,C00013,R11025,2
46474,C00075_C01050,C00075,C01050,R11025,0
46475,C00013_C00075,C00075,C00013,R11025,0
46476,C00178_C21028,C21028,C00178,R11026,2
46477,C00004_C21028,C21028,C00004,R11026,2
46478,C00080_C21028,C21028,C00080,R11026,2
46479,C00003_C00178,C00003,C00178,R11026,2
46480,C00003_C00004,C00003,C00004,R11026,1
46481,C00003_C00080,C00003,C00080,R11026,2
46482,C06002_C21030,C06002,C21030,R11028,2
46483,C11039_C21031,C11039,C21031,R11029,2
46484,C02967_C21031,C02967,C21031,R11030,2
46485,C00042_C02967,C02967,C00042,R11030,2
46486,C00011_C02967,C02967,C00011,R11030,2
46487,C00026_C21031,C00026,C21031,R11030,2
46488,C00026_C00042,C00026,C00042,R11030,0
46489,C00011_C00026,C00026,C00011,R11030,0
46490,C00007_C21031,C00007,C21031,R11030,2
46491,C00007_C00042,C00007,C00042,R11030,0
46492,C00007_C00011,C00007,C00011,R11030,0
46493,C00062_C03771,C03771,C00062,R11031,1
46494,C00003_C03771,C03771,C00003,R11031,2
46495,C00001_C03771,C03771,C00001,R11031,0
46496,C00004_C00062,C00004,C00062,R11031,2
46497,C00003_C00004,C00004,C00003,R11031,1
46498,C00001_C00004,C00004,C00001,R11031,2
46499,C00062_C00080,C00080,C00062,R11031,2
46500,C00003_C00080,C00080,C00003,R11031,2
46501,C00001_C00080,C00080,C00001,R11031,2
46502,C00014_C00062,C00014,C00062,R11031,0
46503,C00003_C00014,C00014,C00003,R11031,0
46504,C00001_C00014,C00014,C00001,R11031,2
46505,C00062_C03771,C03771,C00062,R11032,1
46506,C00006_C03771,C03771,C00006,R11032,2
46507,C00001_C03771,C03771,C00001,R11032,0
46508,C00005_C00062,C00005,C00062,R11032,2
46509,C00005_C00006,C00005,C00006,R11032,1
46510,C00001_C00005,C00005,C00001,R11032,2
46511,C00062_C00080,C00080,C00062,R11032,2
46512,C00006_C00080,C00080,C00006,R11032,2
46513,C00001_C00080,C00080,C00001,R11032,2
46514,C00014_C00062,C00014,C00062,R11032,0
46515,C00006_C00014,C00014,C00006,R11032,2
46516,C00001_C00014,C00014,C00001,R11032,2
46517,C00062_C05933,C00062,C05933,R11033,2
46518,C06620_C11930,C11930,C06620,R11034,0
46519,C04349_C20680,C20680,C04349,R11035,2
46520,C00004_C20680,C20680,C00004,R11035,2
46521,C00080_C20680,C20680,C00080,R11035,2
46522,C00003_C04349,C00003,C04349,R11035,2
46523,C00003_C00004,C00003,C00004,R11035,1
46524,C00003_C00080,C00003,C00080,R11035,2
46525,C20829_C21064,C20829,C21064,R11036,0
46526,C00004_C20829,C20829,C00004,R11036,2
46527,C00080_C20829,C20829,C00080,R11036,2
46528,C00003_C21064,C00003,C21064,R11036,2
46529,C00003_C00004,C00003,C00004,R11036,1
46530,C00003_C00080,C00003,C00080,R11036,2
46531,C04874_C21065,C04874,C21065,R11037,2
46532,C00058_C04874,C04874,C00058,R11037,2
46533,C00266_C04874,C04874,C00266,R11037,1
46534,C00007_C21065,C00007,C21065,R11037,2
46535,C00007_C00058,C00007,C00058,R11037,0
46536,C00007_C00266,C00007,C00266,R11037,2
46537,C20954_C21068,C20954,C21068,R11038,0
46538,C00022_C20954,C20954,C00022,R11038,0
46539,C00041_C21068,C00041,C21068,R11038,0
46540,C00022_C00041,C00041,C00022,R11038,1
46541,C21068_C21069,C21068,C21069,R11039,0
46542,C00008_C21068,C21068,C00008,R11039,2
46543,C00002_C21069,C00002,C21069,R11039,0
46544,C00002_C00008,C00002,C00008,R11039,1
46545,C21069_C21070,C21069,C21070,R11040,2
46546,C00013_C21069,C21069,C00013,R11040,2
46547,C20926_C21070,C20926,C21070,R11040,2
46548,C00013_C20926,C20926,C00013,R11040,2
46549,C00019_C00021,C00019,C00021,R11041,1
46550,C00019_C21071,C00019,C21071,R11041,0
46551,C00021_C11927,C11927,C00021,R11041,2
46552,C11927_C21071,C11927,C21071,R11041,2
46553,C11921_C21071,C21071,C11921,R11042,0
46554,C00510_C02050,C00510,C02050,R11043,0
46555,C00510_C00996,C00510,C00996,R11043,2
46556,C00001_C00510,C00510,C00001,R11043,2
46557,C00999_C02050,C00999,C02050,R11043,2
46558,C00996_C00999,C00999,C00996,R11043,2
46559,C00001_C00999,C00999,C00001,R11043,2
46560,C00007_C02050,C00007,C02050,R11043,2
46561,C00007_C00996,C00007,C00996,R11043,2
46562,C00001_C00007,C00007,C00001,R11043,0
46563,C00080_C02050,C00080,C02050,R11043,2
46564,C00080_C00996,C00080,C00996,R11043,2
46565,C00001_C00080,C00080,C00001,R11043,2
46566,C21000_C21072,C21072,C21000,R11044,2
46567,C00996_C21072,C21072,C00996,R11044,2
46568,C00001_C21072,C21072,C00001,R11044,2
46569,C00999_C21000,C00999,C21000,R11044,2
46570,C00996_C00999,C00999,C00996,R11044,2
46571,C00001_C00999,C00999,C00001,R11044,2
46572,C00007_C21000,C00007,C21000,R11044,2
46573,C00007_C00996,C00007,C00996,R11044,2
46574,C00001_C00007,C00007,C00001,R11044,0
46575,C00080_C21000,C00080,C21000,R11044,2
46576,C00080_C00996,C00080,C00996,R11044,2
46577,C00001_C00080,C00080,C00001,R11044,2
46578,C00019_C00021,C00019,C00021,R11045,1
46579,C00019_C21073,C00019,C21073,R11045,2
46580,C00021_C12318,C12318,C00021,R11045,2
46581,C12318_C21073,C12318,C21073,R11045,2
46582,C21073_C21074,C21073,C21074,R11046,2
46583,C11919_C21074,C21074,C11919,R11047,2
46584,C01056_C21075,C01056,C21075,R11048,0
46585,C00027_C01056,C01056,C00027,R11048,2
46586,C00007_C21075,C00007,C21075,R11048,2
46587,C00007_C00027,C00007,C00027,R11048,1
46588,C01297_C21075,C21075,C01297,R11049,2
46589,C00001_C01297,C00001,C01297,R11049,0
46590,C03043_C21075,C03043,C21075,R11050,2
46591,C00027_C03043,C03043,C00027,R11050,2
46592,C00007_C21075,C00007,C21075,R11050,2
46593,C00007_C00027,C00007,C00027,R11050,1
46594,C06620_C11928,C06620,C11928,R11051,2
46595,C00006_C06620,C06620,C00006,R11051,2
46596,C00005_C11928,C00005,C11928,R11051,2
46597,C00005_C00006,C00005,C00006,R11051,1
46598,C00080_C11928,C00080,C11928,R11051,2
46599,C00006_C00080,C00080,C00006,R11051,2
46600,C19728_C20696,C19728,C20696,R11052,0
46601,C19728_C21078,C19728,C21078,R11052,0
46602,C00007_C20696,C00007,C20696,R11052,0
46603,C00007_C21078,C00007,C21078,R11052,0
46604,C00105_C21079,C00105,C21079,R11053,2
46605,C00042_C00105,C00105,C00042,R11053,2
46606,C00011_C00105,C00105,C00011,R11053,2
46607,C00009_C00105,C00105,C00009,R11053,0
46608,C00026_C21079,C00026,C21079,R11053,2
46609,C00026_C00042,C00026,C00042,R11053,0
46610,C00011_C00026,C00026,C00011,R11053,0
46611,C00009_C00026,C00026,C00009,R11053,2
46612,C00007_C21079,C00007,C21079,R11053,2
46613,C00007_C00042,C00007,C00042,R11053,0
46614,C00007_C00011,C00007,C00011,R11053,0
46615,C00007_C00009,C00007,C00009,R11053,2
46616,C02679_C21080,C02679,C21080,R11054,0
46617,C02679_C03161,C02679,C03161,R11054,2
46618,C00001_C02679,C02679,C00001,R11054,0
46619,C03024_C21080,C03024,C21080,R11054,2
46620,C03024_C03161,C03024,C03161,R11054,2
46621,C00001_C03024,C03024,C00001,R11054,2
46622,C00007_C21080,C00007,C21080,R11054,0
46623,C00007_C03161,C00007,C03161,R11054,2
46624,C00001_C00007,C00007,C00001,R11054,0
46625,C06074_C20943,C06074,C20943,R11055,0
46626,C03161_C06074,C06074,C03161,R11055,2
46627,C00001_C06074,C06074,C00001,R11055,2
46628,C03024_C20943,C03024,C20943,R11055,2
46629,C03024_C03161,C03024,C03161,R11055,2
46630,C00001_C03024,C03024,C00001,R11055,2
46631,C00007_C20943,C00007,C20943,R11055,0
46632,C00007_C03161,C00007,C03161,R11055,2
46633,C00001_C00007,C00007,C00001,R11055,0
46634,C20394_C21081,C20394,C21081,R11056,0
46635,C00003_C20394,C20394,C00003,R11056,2
46636,C00001_C20394,C20394,C00001,R11056,2
46637,C00004_C21081,C00004,C21081,R11056,2
46638,C00003_C00004,C00004,C00003,R11056,1
46639,C00001_C00004,C00004,C00001,R11056,2
46640,C00080_C21081,C00080,C21081,R11056,2
46641,C00003_C00080,C00080,C00003,R11056,2
46642,C00001_C00080,C00080,C00001,R11056,2
46643,C00007_C21081,C00007,C21081,R11056,0
46644,C00003_C00007,C00007,C00003,R11056,2
46645,C00001_C00007,C00007,C00001,R11056,0
46646,C16180_C21082,C16180,C21082,R11057,0
46647,C00028_C16180,C16180,C00028,R11057,2
46648,C00001_C16180,C16180,C00001,R11057,2
46649,C00030_C21082,C00030,C21082,R11057,2
46650,C00028_C00030,C00030,C00028,R11057,2
46651,C00001_C00030,C00030,C00001,R11057,2
46652,C00007_C21082,C00007,C21082,R11057,2
46653,C00007_C00028,C00007,C00028,R11057,2
46654,C00001_C00007,C00007,C00001,R11057,0
46655,C16179_C21083,C16179,C21083,R11058,0
46656,C00028_C16179,C16179,C00028,R11058,2
46657,C00001_C16179,C16179,C00001,R11058,2
46658,C00030_C21083,C00030,C21083,R11058,2
46659,C00028_C00030,C00030,C00028,R11058,2
46660,C00001_C00030,C00030,C00001,R11058,2
46661,C00007_C21083,C00007,C21083,R11058,2
46662,C00007_C00028,C00007,C00028,R11058,2
46663,C00001_C00007,C00007,C00001,R11058,0
46664,C02249_C03595,C03595,C02249,R11059,0
46665,C00996_C03595,C03595,C00996,R11059,2
46666,C00001_C03595,C03595,C00001,R11059,2
46667,C00999_C02249,C00999,C02249,R11059,2
46668,C00996_C00999,C00999,C00996,R11059,2
46669,C00001_C00999,C00999,C00001,R11059,2
46670,C00007_C02249,C00007,C02249,R11059,2
46671,C00007_C00996,C00007,C00996,R11059,2
46672,C00001_C00007,C00007,C00001,R11059,0
46673,C00080_C02249,C00080,C02249,R11059,2
46674,C00080_C00996,C00080,C00996,R11059,2
46675,C00001_C00080,C00080,C00001,R11059,2
46676,C16164_C16165,C16164,C16165,R11060,0
46677,C00996_C16164,C16164,C00996,R11060,2
46678,C00001_C16164,C16164,C00001,R11060,2
46679,C00999_C16165,C00999,C16165,R11060,2
46680,C00996_C00999,C00999,C00996,R11060,2
46681,C00001_C00999,C00999,C00001,R11060,2
46682,C00007_C16165,C00007,C16165,R11060,2
46683,C00007_C00996,C00007,C00996,R11060,2
46684,C00001_C00007,C00007,C00001,R11060,0
46685,C00080_C16165,C00080,C16165,R11060,2
46686,C00080_C00996,C00080,C00996,R11060,2
46687,C00001_C00080,C00080,C00001,R11060,2
46688,C13309_C21084,C13309,C21084,R11061,2
46689,C00006_C13309,C13309,C00006,R11061,2
46690,C00005_C21084,C00005,C21084,R11061,2
46691,C00005_C00006,C00005,C00006,R11061,1
46692,C00080_C21084,C00080,C21084,R11061,2
46693,C00006_C00080,C00080,C00006,R11061,2
46694,C00344_C05980,C00344,C05980,R11062,1
46695,C00189_C00344,C00344,C00189,R11062,2
46696,C00350_C05980,C00350,C05980,R11062,0
46697,C00189_C00350,C00350,C00189,R11062,1
46698,C00073_C03172,C03172,C00073,R11063,1
46699,C00080_C03172,C03172,C00080,R11063,2
46700,C00073_C00155,C00155,C00073,R11063,1
46701,C00080_C00155,C00155,C00080,R11063,2
46702,C20941_C20942,C20941,C20942,R11064,0
46703,C00009_C20941,C20941,C00009,R11064,2
46704,C00008_C20941,C20941,C00008,R11064,2
46705,C00041_C20942,C00041,C20942,R11064,0
46706,C00009_C00041,C00041,C00009,R11064,2
46707,C00008_C00041,C00041,C00008,R11064,0
46708,C00002_C20942,C00002,C20942,R11064,2
46709,C00002_C00009,C00002,C00009,R11064,0
46710,C00002_C00008,C00002,C00008,R11064,1
46711,C20953_C21085,C20953,C21085,R11065,0
46712,C21085_C21086,C21085,C21086,R11066,0
46713,C21086_C21087,C21086,C21087,R11067,0
46714,C00003_C21086,C21086,C00003,R11067,2
46715,C00004_C21087,C00004,C21087,R11067,2
46716,C00003_C00004,C00004,C00003,R11067,1
46717,C00080_C21087,C00080,C21087,R11067,2
46718,C00003_C00080,C00080,C00003,R11067,2
46719,C20940_C21087,C21087,C20940,R11068,0
46720,C00166_C21087,C21087,C00166,R11068,0
46721,C00079_C20940,C00079,C20940,R11068,0
46722,C00079_C00166,C00079,C00166,R11068,1
46723,C19814_C21093,C19814,C21093,R11069,2
46724,C00423_C07083,C00423,C07083,R11070,0
46725,C00011_C00423,C00423,C00011,R11070,0
46726,C01494_C17883,C01494,C17883,R11071,0
46727,C00011_C01494,C01494,C00011,R11071,0
46728,C01304_C05925,C01304,C05925,R11072,2
46729,C00001_C01304,C01304,C00001,R11072,2
46730,C04874_C21008,C04874,C21008,R11073,2
46731,C00149_C00186,C00149,C00186,R11074,0
46732,C00011_C00149,C00149,C00011,R11074,0
46733,C00679_C21088,C21088,C00679,R11075,2
46734,C00001_C21088,C21088,C00001,R11075,2
46735,C21089_C21090,C21089,C21090,R11076,0
46736,C00001_C21089,C21089,C00001,R11076,0
46737,C00879_C21091,C00879,C21091,R11077,2
46738,C00001_C00879,C00879,C00001,R11077,2
46739,C00407_C21092,C00407,C21092,R11078,2
46740,C17691_C17694,C17691,C17694,R11079,2
46741,C03692_C04046,C04046,C03692,R11080,2
46742,C17692_C17693,C17692,C17693,R11081,2
46743,C04895_C21094,C04895,C21094,R11082,2
46744,C00679_C21095,C21095,C00679,R11083,2
46745,C00002_C00020,C00002,C00020,R11084,1
46746,C00002_C00013,C00002,C00013,R11084,0
46747,C00002_C21098,C00002,C21098,R11084,2
46748,C00020_C21096,C21096,C00020,R11084,2
46749,C00013_C21096,C21096,C00013,R11084,2
46750,C21096_C21098,C21096,C21098,R11084,2
46751,C00020_C21097,C21097,C00020,R11084,2
46752,C00013_C21097,C21097,C00013,R11084,2
46753,C21097_C21098,C21097,C21098,R11084,2
46754,C00002_C00008,C00002,C00008,R11085,1
46755,C00002_C00009,C00002,C00009,R11085,0
46756,C00002_C21099,C00002,C21099,R11085,2
46757,C00008_C00062,C00062,C00008,R11085,0
46758,C00009_C00062,C00062,C00009,R11085,2
46759,C00062_C21099,C00062,C21099,R11085,0
46760,C00008_C00151,C00151,C00008,R11085,2
46761,C00009_C00151,C00151,C00009,R11085,2
46762,C00151_C21099,C00151,C21099,R11085,2
46763,C00013_C00341,C00341,C00013,R11086,0
46764,C00341_C21002,C00341,C21002,R11086,2
46765,C00013_C21001,C21001,C00013,R11086,2
46766,C21001_C21002,C21001,C21002,R11086,2
46767,C00013_C00341,C00341,C00013,R11087,0
46768,C00341_C21003,C00341,C21003,R11087,0
46769,C00013_C21001,C21001,C00013,R11087,2
46770,C21001_C21003,C21001,C21003,R11087,0
46771,C00170_C01137,C01137,C00170,R11088,1
46772,C01137_C21004,C01137,C21004,R11088,0
46773,C00080_C01137,C01137,C00080,R11088,2
46774,C00170_C03375,C03375,C00170,R11088,2
46775,C03375_C21004,C03375,C21004,R11088,0
46776,C00080_C03375,C03375,C00080,R11088,2
46777,C00170_C01137,C01137,C00170,R11089,1
46778,C01137_C21100,C01137,C21100,R11089,0
46779,C00080_C01137,C01137,C00080,R11089,2
46780,C00170_C21004,C21004,C00170,R11089,2
46781,C21004_C21100,C21004,C21100,R11089,0
46782,C00080_C21004,C21004,C00080,R11089,2
46783,C00002_C00008,C00002,C00008,R11090,1
46784,C00002_C21101,C00002,C21101,R11090,0
46785,C00008_C00613,C00613,C00008,R11090,2
46786,C00613_C21101,C00613,C21101,R11090,0
46787,C07097_C21103,C21103,C07097,R11091,0
46788,C00003_C21103,C21103,C00003,R11091,2
46789,C00004_C07097,C00004,C07097,R11091,2
46790,C00003_C00004,C00004,C00003,R11091,1
46791,C00080_C07097,C00080,C07097,R11091,2
46792,C00003_C00080,C00080,C00003,R11091,2
46793,C06600_C21104,C21104,C06600,R11092,0
46794,C00003_C21104,C21104,C00003,R11092,2
46795,C00004_C06600,C00004,C06600,R11092,2
46796,C00003_C00004,C00004,C00003,R11092,1
46797,C00080_C06600,C00080,C06600,R11092,2
46798,C00003_C00080,C00080,C00003,R11092,2
46799,C07102_C21105,C21105,C07102,R11093,0
46800,C00003_C21105,C21105,C00003,R11093,2
46801,C00004_C07102,C00004,C07102,R11093,2
46802,C00003_C00004,C00004,C00003,R11093,1
46803,C00080_C07102,C00080,C07102,R11093,2
46804,C00003_C00080,C00080,C00003,R11093,2
46805,C05198_C21102,C05198,C21102,R11094,0
46806,C00014_C05198,C05198,C00014,R11094,0
46807,C00001_C21102,C00001,C21102,R11094,0
46808,C00001_C00014,C00001,C00014,R11094,2
46809,C00613_C21101,C21101,C00613,R11095,0
46810,C00009_C21101,C21101,C00009,R11095,2
46811,C00001_C00613,C00001,C00613,R11095,2
46812,C00001_C00009,C00001,C00009,R11095,0
46813,C15781_C21106,C15781,C21106,R11096,2
46814,C00006_C15781,C15781,C00006,R11096,2
46815,C00005_C21106,C00005,C21106,R11096,2
46816,C00005_C00006,C00005,C00006,R11096,1
46817,C00080_C21106,C00080,C21106,R11096,2
46818,C00006_C00080,C00080,C00006,R11096,2
46819,C08813_C21106,C21106,C08813,R11097,2
46820,C00006_C21106,C21106,C00006,R11097,2
46821,C00001_C21106,C21106,C00001,R11097,2
46822,C00005_C08813,C00005,C08813,R11097,2
46823,C00005_C00006,C00005,C00006,R11097,1
46824,C00001_C00005,C00005,C00001,R11097,2
46825,C00080_C08813,C00080,C08813,R11097,2
46826,C00006_C00080,C00080,C00006,R11097,2
46827,C00001_C00080,C00080,C00001,R11097,2
46828,C00007_C08813,C00007,C08813,R11097,2
46829,C00006_C00007,C00007,C00006,R11097,2
46830,C00001_C00007,C00007,C00001,R11097,0
46831,C00109_C20905,C20905,C00109,R11098,2
46832,C00014_C20905,C20905,C00014,R11098,2
46833,C00001_C00109,C00001,C00109,R11098,0
46834,C00001_C00014,C00001,C00014,R11098,2
46835,C00022_C20904,C20904,C00022,R11099,2
46836,C00014_C20904,C20904,C00014,R11099,2
46837,C00001_C00022,C00001,C00022,R11099,0
46838,C00001_C00014,C00001,C00014,R11099,2
46839,C02218_C20904,C02218,C20904,R11100,2
46840,C17234_C20905,C17234,C20905,R11101,2
46841,C00119_C21107,C00119,C21107,R11102,0
46842,C00011_C00119,C00119,C00011,R11102,2
46843,C00013_C00119,C00119,C00013,R11102,0
46844,C00156_C21107,C00156,C21107,R11102,0
46845,C00011_C00156,C00156,C00011,R11102,0
46846,C00013_C00156,C00156,C00013,R11102,0
46847,C21097_C21098,C21098,C21097,R11103,2
46848,C21098_C21098,C21098,C21098,R11103,2
46849,C21097_C21097,C21097,C21097,R11103,2
46850,C21097_C21098,C21097,C21098,R11103,2
46851,C00004_C00020,C00004,C00020,R11104,0
46852,C00004_C21113,C00004,C21113,R11104,0
46853,C00001_C00020,C00001,C00020,R11104,0
46854,C00001_C21113,C00001,C21113,R11104,0
46855,C19687_C21110,C19687,C21110,R11105,2
46856,C00011_C19687,C19687,C00011,R11105,2
46857,C00001_C19687,C19687,C00001,R11105,2
46858,C00007_C21110,C00007,C21110,R11105,2
46859,C00007_C00011,C00007,C00011,R11105,0
46860,C00001_C00007,C00007,C00001,R11105,0
46861,C21109_C21110,C21110,C21109,R11106,2
46862,C00016_C21110,C21110,C00016,R11106,2
46863,C00001_C21110,C21110,C00001,R11106,2
46864,C01352_C21109,C01352,C21109,R11106,2
46865,C00016_C01352,C01352,C00016,R11106,1
46866,C00001_C01352,C01352,C00001,R11106,2
46867,C00698_C21109,C00698,C21109,R11106,2
46868,C00016_C00698,C00698,C00016,R11106,2
46869,C00001_C00698,C00698,C00001,R11106,2
46870,C00007_C21109,C00007,C21109,R11106,2
46871,C00007_C00016,C00007,C00016,R11106,2
46872,C00001_C00007,C00007,C00001,R11106,0
46873,C00080_C21109,C00080,C21109,R11106,2
46874,C00016_C00080,C00080,C00016,R11106,2
46875,C00001_C00080,C00080,C00001,R11106,2
46876,C12491_C21109,C21109,C12491,R11107,2
46877,C00006_C21109,C21109,C00006,R11107,2
46878,C00001_C21109,C21109,C00001,R11107,2
46879,C00005_C12491,C00005,C12491,R11107,2
46880,C00005_C00006,C00005,C00006,R11107,1
46881,C00001_C00005,C00005,C00001,R11107,2
46882,C00007_C12491,C00007,C12491,R11107,2
46883,C00006_C00007,C00007,C00006,R11107,2
46884,C00001_C00007,C00007,C00001,R11107,0
46885,C00080_C12491,C00080,C12491,R11107,2
